Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Seychelles,SYC,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,38.9112014770508,33.413200378418,32.0045013427734,30.0205993652344,24.3332004547119,23.3652000427246,..
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,95.8677062988281,..,..
Sierra Leone,SLE,"Population ages 15-64, total",SP.POP.1564.TO,3546430,3640649,3740277,3844125,3951601,4058222,4168180,4282082,4401024,..
Sierra Leone,SLE,"Labor force, total",SL.TLF.TOTL.IN,2246071,2276842,2309294,2342408,2423877,2484881,2548635,2614289,2681359,2751178
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,417.603168385485,470.301404621334,555.205562395033,567.834267043931,441.137664064293,457.833091719662,466.94506935512,472.825438057198,488.482603339611,..
Sierra Leone,SLE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,69.9830017089844,..,..,..,..,..,..
Sierra Leone,SLE,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,44.6272010803223,..,..,..,..,..,..
Sierra Leone,SLE,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,47.9364013671875,..,..,..,..,..,..
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,32.4261703491211,..,..,..,..,43.2063293457031,..,..
Singapore,SGP,"Population ages 15-64, total",SP.POP.1564.TO,4074425,4167133,4231259,4286418,4335049,4370443,4333088,4299961,4293383,..
Singapore,SGP,"Labor force, total",SL.TLF.TOTL.IN,3090038,3207317,3272484,3364032,3451949,3496292,3497085,3493801,3527065,3549465
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,49194.3567574518,50143.7787074334,51724.9779699993,53068.3552214105,54009.7389181265,55042.7336676117,57378.8619656214,59073.4875764707,58829.6353695879,..
Singapore,SGP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.1860427856445,96.3697891235352,96.5480194091797,96.7166900634766,96.8254928588867,97.049560546875,97.2022171020508,97.344856262207,..,..
Sint Maarten (Dutch part),SXM,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Population ages 15-64, total",SP.POP.1564.TO,3887870,3882636,3871841,3855758,3834363,3811923,3784686,3754166,3725126,..
Slovak Republic,SVK,"Labor force, total",SL.TLF.TOTL.IN,2686186,2710943,2718599,2724373,2739915,2763870,2762020,2754200,2743160,2729740
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17184.2639708886,17480.2711778287,17578.6368238987,18044.9569543293,18897.1028871849,19273.4848200494,19829.8243072771,20574.0254402876,21039.3020919052,..
Slovak Republic,SVK,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,75.6638031005859,74.2984008789063,74.2403030395508,74.3582992553711,74.1091003417969,74.3343963623047,74.0120010375977,73.6304016113281,74.7242965698242,..
Slovak Republic,SVK,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,67.50830078125,67.8013000488281,67.2583999633789,66.9776000976563,66.3932037353516,66.5868988037109,66.2369995117188,65.4570007324219,64.7661972045898,..
Slovak Republic,SVK,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,17.6000003814697,18.229700088501,18.8017997741699,20.6973991394043,20.6525001525879,20.3866004943848,21.8097991943359,21.8190994262695,21.8808002471924,..
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Population ages 15-64, total",SP.POP.1564.TO,1414614,1410613,1405720,1398718,1389102,1378214,1365356,1355732,1351070,..
Slovenia,SVN,"Labor force, total",SL.TLF.TOTL.IN,1022991,1017582,1012983,1017334,1010900,998363,1029116,1037571,1034477,1024570
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,23662.8313902027,22989.9302725202,22722.4373913423,23328.4750740072,23826.1316453096,24551.9340360209,25721.8574436824,26684.2111675122,27152.1306911872,..
Slovenia,SVN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,80.2449035644531,78.5765991210938,77.2387008666992,76.9276962280273,76.8733978271484,77.9728012084961,79.7014999389648,79.8134994506836,80.2377014160156,..
Slovenia,SVN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,61.9785003662109,61.3936004638672,60.7757987976074,60.7471008300781,60.0914001464844,58.902099609375,60.2611999511719,61.0189018249512,59.8527984619141,..
Slovenia,SVN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,30.7521991729736,29.6380996704102,29.2558002471924,31.1648006439209,28.7668991088867,26.051700592041,27.3304996490479,27.00950050354,24.6772003173828,..
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.6999969482422,..,..,..,..,..,..
Solomon Islands,SLB,"Population ages 15-64, total",SP.POP.1564.TO,303117,311373,319907,328789,338032,347039,356650,366642,376695,..
Solomon Islands,SLB,"Labor force, total",SL.TLF.TOTL.IN,270188,277485,285152,293198,301523,309610,318217,327185,336195,345281
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1423.82917626249,1449.75580958037,1453.58786065044,1446.43617319643,1443.76439887654,1451.00635922867,1465.32995569555,1482.60672883567,1483.98546798441,..
Solomon Islands,SLB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,94.6561965942383,..,..,..,..,..,..,..
Solomon Islands,SLB,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,91.6775970458984,..,..,..,..,..,..,..
Solomon Islands,SLB,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,91.8320007324219,..,..,..,..,..,..,..
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Population ages 15-64, total",SP.POP.1564.TO,6083414,6269593,6472416,6684864,6903195,7125113,7351944,7586638,7834385,..
Somalia,SOM,"Labor force, total",SL.TLF.TOTL.IN,3034384,3121047,3219574,3324728,3433878,3549907,3671052,3797583,3924821,4059573
Somalia,SOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Population ages 15-64, total",SP.POP.1564.TO,34106595,34673752,35260760,35833995,36377455,36905804,37409716,37904880,38423840,..
South Africa,ZAF,"Labor force, total",SL.TLF.TOTL.IN,19233222,19751234,20358274,20829666,21690077,22092829,22696993,22947458,23300226,23643034
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7454.72016478301,7500.04106663005,7563.99277707639,7582.69692889496,7556.78857882235,7476.62101155809,7476.38632385801,7433.61539826952,7345.96241792901,..
South Africa,ZAF,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,84.222900390625,..,84.6901016235352,84.1539001464844,83.5688018798828,83.067497253418,83.813102722168,82.8785018920898,82.0192031860352,..
South Africa,ZAF,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,68.3414993286133,..,68.1754989624023,67.3856964111328,68.4927978515625,68.9944000244141,69.2182998657227,68.2697982788086,68.0687026977539,..
South Africa,ZAF,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,44.203800201416,..,44.8314018249512,45.2491989135742,46.7844009399414,47.2154998779297,47.5470008850098,47.4424018859863,47.3847007751465,..
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.1021423339844,93.7294692993164,..,94.1399002075195,94.367919921875,..,87.0466690063477,..,..,..
South Sudan,SSD,"Population ages 15-64, total",SP.POP.1564.TO,5232808,5396987,5545829,5678759,5797445,5882413,5949354,6012762,6090262,..
South Sudan,SSD,"Labor force, total",SL.TLF.TOTL.IN,4072075,4194850,4302956,4396493,4476729,4536023,4580761,4621451,4678892,4753851
South Sudan,SSD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1416.42943370462,742.342448651301,820.232981512316,831.850462391635,730.932042674055,..,..,..,..,..
South Sudan,SSD,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,34.5227584838867,..,..
Spain,ESP,"Population ages 15-64, total",SP.POP.1564.TO,31656950,31516639,31273135,31037663,30861123,30830121,30821805,30865221,30964896,..
Spain,ESP,"Labor force, total",SL.TLF.TOTL.IN,23570743,23581654,23386629,23181003,23115401,23103511,23047059,23065037,23120097,23034337
Spain,ESP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,30146.9992402473,29235.8286869685,28910.7558426965,29398.6103065297,30549.7918140542,31449.284169363,32282.9038470243,32897.4761945886,33349.7059925866,..
Spain,ESP,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,82.1605987548828,82.7251968383789,81.9802017211914,81.5490036010742,81.2796020507813,80.8387985229492,80.4601974487305,80.1184997558594,79.6873016357422,..
Spain,ESP,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,70.6389999389648,70.5120010375977,69.2692031860352,68.9850006103516,68.4117965698242,67.2852020263672,66.3447036743164,65.5979995727539,64.9526977539063,..
Spain,ESP,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,47.8591995239258,47.4445991516113,46.9458999633789,51.1157989501953,50.7654991149902,49.9852981567383,49.0186996459961,48.2332992553711,47.36669921875,..
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.7837524414063,97.8945388793945,98.0791320800781,98.0937194824219,98.1432571411133,98.2505111694336,..,98.4365005493164,..,..
Sri Lanka,LKA,"Population ages 15-64, total",SP.POP.1564.TO,13659894,13618903,13661314,13729471,13805689,13916964,14039241,14156963,14216588,..
Sri Lanka,LKA,"Labor force, total",SL.TLF.TOTL.IN,8271580,8169581,8461992,8411401,8640692,8794294,8841823,8893806,8938985,8971002
Sri Lanka,LKA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3014.57874450509,3286.0075942939,3371.18333653065,3505.55045188616,3647.39342128753,3769.15908857863,3860.15030770564,3946.1937438923,4011.68194141576,..
Sri Lanka,LKA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,82.8019027709961,63.8600006103516,82.7465972900391,81.9470977783203,84.1149978637695,84.7253036499023,84.1048965454102,83.2807998657227,..,..
Sri Lanka,LKA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,51.3552017211914,46.8300018310547,51.7009010314941,51.5553016662598,52.1066017150879,53.3039016723633,53.2103004455566,50.5009002685547,..,..
Sri Lanka,LKA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,53.3692016601563,53.189998626709,54.630500793457,54.356201171875,54.5512008666992,53.8165016174316,54.0915985107422,52.3353996276855,..,..
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,92.3869018554688,91.895751953125,91.7098236083984,..,..
St. Kitts and Nevis,KNA,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,15654.5951612067,15170.8986639694,15846.6116443791,16695.753766881,16726.6707019384,17059.0876202991,16586.7482534954,16942.8177006823,17241.5917321833,..
St. Kitts and Nevis,KNA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Population ages 15-64, total",SP.POP.1564.TO,121035,122849,124409,125825,127183,128278,129359,130350,131159,..
St. Lucia,LCA,"Labor force, total",SL.TLF.TOTL.IN,89885,91542,93017,94452,95818,97066,98287,99309,100322,101403
St. Lucia,LCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8933.84619093225,8860.36963576419,8537.20640155881,8649.19621454748,8491.99346724159,8786.50931778863,9046.27422750253,9237.36851343066,9350.74809965205,..
St. Lucia,LCA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,76.6447982788086,81.5315017700195,80.5838012695313,..
St. Lucia,LCA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..,..,80.8550033569336,82.102897644043,87.0363006591797,..
